"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Hardin County, OH"	"39065"	2224	222298	1000.459	901.956
	"Harrison County, OH"	"39067"	1404	109350	1283.951	899.039
	"Henry County, OH"	"39069"	1938	195798	989.796	717.132
	"Highland County, OH"	"39071"	3399	302419	1123.937	919.906
	"Hocking County, OH"	"39073"	2078	202268	1027.350	864.222
	"Holmes County, OH"	"39075"	2158	303473	711.101	723.718
	"Huron County, OH"	"39077"	4034	412913	976.961	850.946
	"Jackson County, OH"	"39079"	2811	229997	1222.190	1058.008
	"Jefferson County, OH"	"39081"	6764	476635	1419.115	990.659
	"Knox County, OH"	"39083"	4299	426753	1007.374	824.855
	"Lake County, OH"	"39085"	16678	1606454	1038.187	761.772
	"Lawrence County, OH"	"39087"	5270	432569	1218.303	1001.003
	"Licking County, OH"	"39089"	10633	1181810	899.722	815.849
	"Logan County, OH"	"39091"	3381	318559	1061.342	878.313
	"Lorain County, OH"	"39093"	20584	2123003	969.570	784.445
	"Lucas County, OH"	"39095"	30689	3057674	1003.671	868.775
	"Madison County, OH"	"39097"	2795	304597	917.606	869.206
	"Mahoning County, OH"	"39099"	21462	1640219	1308.484	858.484
	"Marion County, OH"	"39101"	4998	461027	1084.101	895.459
	"Medina County, OH"	"39103"	9782	1223838	799.289	701.360
	"Meigs County, OH"	"39105"	1941	164252	1181.721	926.603
	"Mercer County, OH"	"39107"	2871	286019	1003.779	749.408
	"Miami County, OH"	"39109"	7240	724665	999.082	794.002
	"Monroe County, OH"	"39111"	1222	101445	1204.594	803.012
	"Montgomery County, OH"	"39113"	41199	3739539	1101.713	865.189
	"Morgan County, OH"	"39115"	1165	104327	1116.681	816.988
	"Morrow County, OH"	"39117"	2175	244915	888.063	784.263
	"Muskingum County, OH"	"39119"	6760	601668	1123.543	890.028
	"Noble County, OH"	"39121"	914	101537	900.164	639.308
	"Ottawa County, OH"	"39123"	3304	287983	1147.290	754.699
	"Paulding County, OH"	"39125"	1340	134413	996.927	814.142
	"Perry County, OH"	"39127"	2418	252097	959.155	902.018
	"Pickaway County, OH"	"39129"	3656	395830	923.629	854.177
	"Pike County, OH"	"39131"	2306	198817	1159.861	958.057
	"Portage County, OH"	"39133"	9726	1134434	857.344	798.940
	"Preble County, OH"	"39135"	3213	292133	1099.842	890.597
	"Putnam County, OH"	"39137"	2104	239348	879.055	697.622
	"Richland County, OH"	"39139"	9609	857187	1120.992	835.780
	"Ross County, OH"	"39141"	5826	542981	1072.966	960.373
	"Sandusky County, OH"	"39143"	4501	421474	1067.919	822.196
	"Scioto County, OH"	"39145"	6807	545577	1247.670	1004.083
	"Seneca County, OH"	"39147"	4071	391778	1039.109	801.561
	"Shelby County, OH"	"39149"	2989	343564	869.998	764.028
	"Stark County, OH"	"39151"	28718	2625486	1093.817	796.293
	"Summit County, OH"	"39153"	39531	3788459	1043.459	816.672
	"Trumbull County, OH"	"39155"	17626	1444175	1220.489	852.942
	"Tuscarawas County, OH"	"39157"	6990	648278	1078.241	778.378
	"Union County, OH"	"39159"	2425	374595	647.366	749.840
	"Van Wert County, OH"	"39161"	2191	199934	1095.862	781.328
	"Vinton County, OH"	"39163"	974	92520	1052.745	947.277
	"Warren County, OH"	"39165"	10886	1537204	708.169	730.806
	"Washington County, OH"	"39167"	5062	429253	1179.258	842.349
	"Wayne County, OH"	"39169"	7485	807120	927.371	756.238
	"Williams County, OH"	"39171"	2727	261680	1042.113	767.264
	"Wood County, OH"	"39173"	7392	898846	822.388	754.940
	"Wyandot County, OH"	"39175"	1677	157075	1067.643	765.965
	"Adair County, OK"	"40001"	1656	156063	1061.110	1034.310
	"Alfalfa County, OK"	"40003"	473	40302	1173.639	828.473
	"Atoka County, OK"	"40005"	1097	97692	1122.917	928.793
	"Beaver County, OK"	"40007"	345	38712	891.197	703.894
	"Beckham County, OK"	"40009"	1652	161103	1025.431	985.618
	"Blaine County, OK"	"40011"	882	70621	1248.920	945.837
	"Bryan County, OK"	"40013"	3369	308091	1093.508	919.460
	"Caddo County, OK"	"40015"	2445	206626	1183.297	1032.559
	"Canadian County, OK"	"40017"	6266	883208	709.459	782.829
	"Carter County, OK"	"40019"	4205	338295	1242.998	1063.046
	"Cherokee County, OK"	"40021"	3301	336487	981.019	924.906
	"Choctaw County, OK"	"40023"	1560	105725	1475.526	1131.450
	"Cimarron County, OK"	"40025"	227	16354	1388.040	863.076
	"Cleveland County, OK"	"40027"	12880	1875035	686.921	761.549
	"Coal County, OK"	"40029"	586	40792	1436.556	1033.477
	"Comanche County, OK"	"40031"	6947	873057	795.710	904.316
	"Cotton County, OK"	"40033"	558	42766	1304.775	1033.340
	"Craig County, OK"	"40035"	1373	103547	1325.968	999.226
	"Creek County, OK"	"40037"	5737	494391	1160.418	964.710
	"Custer County, OK"	"40039"	2037	201669	1010.071	932.503
	"Delaware County, OK"	"40041"	3589	290441	1235.707	886.255
	"Dewey County, OK"	"40043"	470	34032	1381.053	990.626
	"Ellis County, OK"	"40045"	395	28937	1365.034	934.157
	"Garfield County, OK"	"40047"	4812	433969	1108.835	898.948
	"Garvin County, OK"	"40049"	2561	192813	1328.230	1056.041
	"Grady County, OK"	"40051"	3712	375411	988.783	909.928
	"Grant County, OK"	"40053"	439	31645	1387.265	898.779
	"Greer County, OK"	"40055"	544	42836	1269.960	887.323
	"Harmon County, OK"	"40057"	218	19906	1095.147	788.951
	"Harper County, OK"	"40059"	288	26152	1101.254	764.837
	"Haskell County, OK"	"40061"	1111	90057	1233.663	923.437
	"Hughes County, OK"	"40063"	1361	96612	1408.728	1046.840
	"Jackson County, OK"	"40065"	1848	182287	1013.786	951.831
	"Jefferson County, OK"	"40067"	678	44585	1520.691	1091.949
	"Johnston County, OK"	"40069"	946	77259	1224.453	1013.912
	"Kay County, OK"	"40071"	4034	319972	1260.735	939.048
	"Kingfisher County, OK"	"40073"	1072	107282	999.236	830.340
	"Kiowa County, OK"	"40075"	976	65070	1499.923	1166.448
	"Latimer County, OK"	"40077"	919	75693	1214.115	902.148
	"Le Flore County, OK"	"40079"	4172	349898	1192.347	1004.752
	"Lincoln County, OK"	"40081"	2641	241758	1092.415	923.578
	"Logan County, OK"	"40083"	2448	310295	788.927	724.738
	"Love County, OK"	"40085"	760	67749	1121.788	907.856
	"McClain County, OK"	"40087"	2340	255926	914.327	906.353
	"McCurtain County, OK"	"40089"	2883	231534	1245.173	1057.946
	"McIntosh County, OK"	"40091"	2129	141582	1503.722	983.075
	"Major County, OK"	"40093"	635	53843	1179.355	830.102
	"Marshall County, OK"	"40095"	1354	112439	1204.209	887.800
	"Mayes County, OK"	"40097"	3315	287243	1154.075	975.821
	"Murray County, OK"	"40099"	1297	96091	1349.762	1021.289
	"Muskogee County, OK"	"40101"	6355	492034	1291.577	1095.207
	"Noble County, OK"	"40103"	922	80539	1144.787	885.920
	"Nowata County, OK"	"40105"	949	73813	1285.681	950.070
	"Okfuskee County, OK"	"40107"	1191	85808	1387.982	1154.475
	"Oklahoma County, OK"	"40109"	48359	5274079	916.918	906.540
	"Okmulgee County, OK"	"40111"	3464	276564	1252.513	1019.007
	"Osage County, OK"	"40113"	3115	334475	931.310	754.832
	"Ottawa County, OK"	"40115"	2995	223966	1337.257	1050.001
	"Pawnee County, OK"	"40117"	1481	115616	1280.965	1035.847
	"Payne County, OK"	"40119"	3789	555048	682.644	774.698
	"Pittsburg County, OK"	"40121"	4170	314622	1325.400	1023.007
	"Pontotoc County, OK"	"40123"	2959	265770	1113.369	967.903
	"Pottawatomie County, OK"	"40125"	5572	497616	1119.739	1001.821
	"Pushmataha County, OK"	"40127"	1157	78853	1467.287	1027.711
	"Roger Mills County, OK"	"40129"	255	26055	978.699	732.639
	"Rogers County, OK"	"40131"	5625	624405	900.858	828.437
	"Seminole County, OK"	"40133"	2364	177826	1329.389	1081.145
	"Sequoyah County, OK"	"40135"	3495	291153	1200.400	1038.602
	"Stephens County, OK"	"40137"	3963	313107	1265.702	951.491
	"Texas County, OK"	"40139"	1136	149971	757.480	864.278
	"Tillman County, OK"	"40141"	679	54194	1252.906	940.255
	"Tulsa County, OK"	"40143"	39204	4362007	898.761	860.710
	"Wagoner County, OK"	"40145"	4215	527853	798.518	802.173
	"Washington County, OK"	"40147"	4214	361707	1165.031	826.470
	"Washita County, OK"	"40149"	962	81158	1185.342	892.109
	"Woods County, OK"	"40151"	685	63319	1081.824	814.139
	"Woodward County, OK"	"40153"	1302	145786	893.090	844.596
	"Baker County, OR"	"41001"	1440	112168	1283.789	777.404
	"Benton County, OR"	"41003"	3905	607801	642.480	586.052
	"Clackamas County, OR"	"41005"	22305	2732868	816.176	669.397
	"Clatsop County, OR"	"41007"	2711	262674	1032.078	774.599
	"Columbia County, OR"	"41009"	3005	347227	865.428	729.102
	"Coos County, OR"	"41011"	6049	440007	1374.751	857.224
	"Crook County, OR"	"41013"	1666	148559	1121.440	738.741
	"Curry County, OR"	"41015"	2646	156908	1686.338	854.376
	"Deschutes County, OR"	"41017"	9549	1173265	813.883	654.959
	"Douglas County, OR"	"41019"	9861	752375	1310.650	812.215
	"Gilliam County, OR"	"41021"	140	13353	1048.454	620.080
	"Grant County, OR"	"41023"	587	50978	1151.477	619.304
	"Harney County, OR"	"41025"	594	50771	1169.959	801.177
	"Hood River County, OR"	"41027"	1250	159352	784.427	668.775
	"Jackson County, OR"	"41029"	15917	1462366	1088.442	742.631
	"Jefferson County, OR"	"41031"	1371	154323	888.396	795.965
	"Josephine County, OR"	"41033"	8308	586184	1417.302	838.894
	"Klamath County, OR"	"41035"	5127	462415	1108.744	846.974
	"Lake County, OR"	"41037"	644	54898	1173.085	768.797
	"Lane County, OR"	"41039"	23482	2506636	936.793	728.405
	"Lincoln County, OR"	"41041"	4019	325718	1233.889	785.071
	"Linn County, OR"	"41043"	8417	834671	1008.421	799.989
	"Malheur County, OR"	"41045"	2148	214668	1000.615	811.019
	"Marion County, OR"	"41047"	18574	2270932	817.902	731.715
	"Morrow County, OR"	"41049"	551	78573	701.259	688.321
	"Multnomah County, OR"	"41051"	38924	5375528	724.096	738.887
	"Polk County, OR"	"41053"	4511	543673	829.727	660.136
	"Sherman County, OR"	"41055"	126	12046	1045.990	603.908
	"Tillamook County, OR"	"41057"	2004	178395	1123.350	739.125
	"Umatilla County, OR"	"41059"	4531	535846	845.579	778.619
	"Union County, OR"	"41061"	1834	180518	1015.965	733.566
	"Wallowa County, OR"	"41063"	603	48255	1249.611	690.650
	"Wasco County, OR"	"41065"	2213	178816	1237.585	837.873
	"Washington County, OR"	"41067"	21821	3892891	560.535	587.017
	"Wheeler County, OR"	"41069"	136	9749	1395.015	670.362
	"Yamhill County, OR"	"41071"	6041	709625	851.295	703.823
	"Adams County, PA"	"42001"	6935	712058	973.938	716.243
	"Allegheny County, PA"	"42003"	95475	8598358	1110.386	776.071
	"Armstrong County, PA"	"42005"	5885	475348	1238.040	815.768
	"Beaver County, PA"	"42007"	14805	1187005	1247.257	813.771
	"Bedford County, PA"	"42009"	3899	343737	1134.297	760.918
	"Berks County, PA"	"42011"	26636	2895006	920.067	726.898
	"Blair County, PA"	"42013"	11190	883821	1266.093	843.957
	"Bradford County, PA"	"42015"	4745	434482	1092.105	775.162
	"Bucks County, PA"	"42017"	39810	4386583	907.540	690.804
	"Butler County, PA"	"42019"	13232	1298764	1018.815	749.755
	"Cambria County, PA"	"42021"	12943	978365	1322.921	840.265
	"Cameron County, PA"	"42023"	424	34134	1242.163	689.135
	"Carbon County, PA"	"42025"	5658	452190	1251.244	872.701
	"Centre County, PA"	"42027"	6525	1100072	593.143	601.864
	"Chester County, PA"	"42029"	26107	3563861	732.548	632.956
	"Clarion County, PA"	"42031"	2923	275634	1060.464	808.145
	"Clearfield County, PA"	"42033"	6489	568226	1141.975	786.925
	"Clinton County, PA"	"42035"	2769	276336	1002.041	770.862
	"Columbia County, PA"	"42037"	4789	468669	1021.830	772.178
	"Crawford County, PA"	"42039"	6969	612395	1137.991	858.422
	"Cumberland County, PA"	"42041"	15790	1691730	933.364	693.685
	"Dauphin County, PA"	"42043"	17155	1895822	904.885	755.308
	"Delaware County, PA"	"42045"	38272	3931800	973.396	763.747
	"Elk County, PA"	"42047"	2726	219272	1243.205	792.672
	"Erie County, PA"	"42049"	19860	1955186	1015.760	801.893
	"Fayette County, PA"	"42051"	12531	943809	1327.705	896.819
	"Forest County, PA"	"42053"	609	52852	1152.274	867.661
	"Franklin County, PA"	"42055"	10234	1064170	961.688	703.223
	"Fulton County, PA"	"42057"	1080	102989	1048.656	832.127
	"Greene County, PA"	"42059"	3094	265791	1164.073	908.410
	"Huntingdon County, PA"	"42061"	3116	320477	972.301	739.687
	"Indiana County, PA"	"42063"	6262	615177	1017.918	775.137
	"Jefferson County, PA"	"42065"	3935	313047	1257.000	837.670
	"Juniata County, PA"	"42067"	1763	173104	1018.463	719.089
	"Lackawanna County, PA"	"42069"	18720	1492968	1253.878	842.014
	"Lancaster County, PA"	"42071"	33390	3707906	900.508	675.840
	"Lawrence County, PA"	"42073"	8083	624994	1293.292	823.937
	"Lebanon County, PA"	"42075"	9899	950905	1041.008	722.759
	"Lehigh County, PA"	"42077"	23240	2494436	931.674	718.391
	"Luzerne County, PA"	"42079"	28026	2236360	1253.197	846.029
	"Lycoming County, PA"	"42081"	8775	814584	1077.237	774.553
	"Mc Kean County, PA"	"42083"	3634	299627	1212.841	857.554
	"Mercer County, PA"	"42085"	9918	805724	1230.943	789.786
	"Mifflin County, PA"	"42087"	3669	326323	1124.346	757.089
	"Monroe County, PA"	"42089"	9547	1174479	812.871	750.088
	"Montgomery County, PA"	"42091"	50995	5682766	897.362	655.578
	"Montour County, PA"	"42093"	1572	129001	1218.595	763.616
	"Northampton County, PA"	"42095"	20172	2099030	961.015	684.447
	"Northumberland County, PA"	"42097"	8159	657321	1241.250	817.176
	"Perry County, PA"	"42099"	3088	320413	963.756	844.767
	"Philadelphia County, PA"	"42101"	99796	10858860	919.028	889.619
	"Pike County, PA"	"42103"	3315	395413	838.364	643.737
	"Potter County, PA"	"42105"	1429	121168	1179.354	754.730
	"Schuylkill County, PA"	"42107"	13673	1023745	1335.586	892.964
	"Snyder County, PA"	"42109"	2404	280293	857.674	674.373
	"Somerset County, PA"	"42111"	6759	535425	1262.362	797.964
	"Sullivan County, PA"	"42113"	740	44523	1662.062	950.971
	"Susquehanna County, PA"	"42115"	3350	295978	1131.841	815.140
	"Tioga County, PA"	"42117"	3124	295058	1058.775	761.143
	"Union County, PA"	"42119"	2607	315006	827.603	619.890
	"Venango County, PA"	"42121"	4556	377076	1208.244	815.111
	"Warren County, PA"	"42123"	3481	286411	1215.386	786.546
	"Washington County, PA"	"42125"	17685	1457453	1213.418	823.772
	"Wayne County, PA"	"42127"	4238	362638	1168.659	823.533
	"Westmoreland County, PA"	"42129"	31045	2528206	1227.946	777.729
	"Wyoming County, PA"	"42131"	2047	196262	1042.994	798.386
	"York County, PA"	"42133"	27238	3075919	885.524	729.433
	"Bristol County, RI"	"44001"	3497	345250	1012.889	638.381
	"Kent County, RI"	"44003"	12005	1156114	1038.392	733.826
	"Newport County, RI"	"44005"	5549	577581	960.731	649.087
	"Providence County, RI"	"44007"	39143	4409419	887.713	724.951
	"Washington County, RI"	"44009"	7780	885205	878.892	648.932
	"Abbeville County, SC"	"45001"	2012	175455	1146.733	872.564
	"Aiken County, SC"	"45003"	11486	1145809	1002.436	821.307
	"Allendale County, SC"	"45005"	806	68600	1174.927	1020.264
	"Anderson County, SC"	"45007"	14429	1339681	1077.047	898.465
	"Bamberg County, SC"	"45009"	1300	107651	1207.606	938.526
	"Barnwell County, SC"	"45011"	1800	154477	1165.222	1003.981
	"Beaufort County, SC"	"45013"	9913	1205394	822.387	573.293
	"Berkeley County, SC"	"45015"	9019	1357058	664.599	772.872
	"Calhoun County, SC"	"45017"	1177	104740	1123.735	846.958
	"Charleston County, SC"	"45019"	20866	2612639	798.656	737.297
	"Cherokee County, SC"	"45021"	4207	391293	1075.153	968.211
	"Chester County, SC"	"45023"	2722	227965	1194.043	995.871
	"Chesterfield County, SC"	"45025"	3480	323746	1074.917	965.854
	"Clarendon County, SC"	"45027"	2662	240248	1108.022	868.408
	"Colleton County, SC"	"45029"	3503	266869	1312.629	1049.733
	"Darlington County, SC"	"45031"	5667	475635	1191.460	1015.875
	"Dillon County, SC"	"45033"	2577	219714	1172.888	1059.957
	"Dorchester County, SC"	"45035"	6852	1020060	671.725	779.249
	"Edgefield County, SC"	"45037"	1485	185863	798.976	720.031
	"Fairfield County, SC"	"45039"	1980	162375	1219.400	993.105
	"Florence County, SC"	"45041"	10278	967894	1061.893	978.439
	"Georgetown County, SC"	"45043"	5009	424248	1180.677	815.035
	"Greenville County, SC"	"45045"	28024	3327776	842.124	790.275
	"Greenwood County, SC"	"45047"	4981	488466	1019.723	814.128
	"Hampton County, SC"	"45049"	1531	143421	1067.487	943.713
	"Horry County, SC"	"45051"	21128	2047939	1031.671	828.143
	"Jasper County, SC"	"45053"	1547	185893	832.199	787.224
	"Kershaw County, SC"	"45055"	4420	439690	1005.254	867.937
	"Lancaster County, SC"	"45057"	5650	572703	986.550	825.742
	"Laurens County, SC"	"45059"	5591	465450	1201.203	974.739
	"Lee County, SC"	"45061"	1583	129071	1226.457	1041.812
	"Lexington County, SC"	"45063"	15917	1919595	829.185	801.175
	"McCormick County, SC"	"45065"	860	69353	1240.033	840.096
	"Marion County, SC"	"45067"	2919	225843	1292.491	1086.607
	"Marlboro County, SC"	"45069"	2405	195953	1227.335	1110.770
	"Newberry County, SC"	"45071"	3024	264200	1144.587	894.761
	"Oconee County, SC"	"45073"	5909	525623	1124.190	837.869
	"Orangeburg County, SC"	"45075"	7265	634030	1145.845	959.660
	"Pickens County, SC"	"45077"	7942	843219	941.867	866.785
	"Richland County, SC"	"45079"	20089	2784872	721.362	813.243
	"Saluda County, SC"	"45081"	1499	140017	1070.584	832.421
	"Spartanburg County, SC"	"45083"	20338	2043196	995.401	910.182
	"Sumter County, SC"	"45085"	7390	753886	980.254	906.951
	"Union County, SC"	"45087"	2726	197248	1382.017	1057.618
	"Williamsburg County, SC"	"45089"	2864	232379	1232.469	995.082
	"York County, SC"	"45091"	13416	1685666	795.887	835.516
	"Aurora County, SD"	"46003"	189	19080	990.566	606.258
	"Beadle County, SD"	"46005"	1350	125423	1076.358	731.631
	"Bennett County, SD"	"46007"	238	24073	988.659	1012.399
	"Bon Homme County, SD"	"46009"	513	49120	1044.381	578.723
	"Brookings County, SD"	"46011"	1347	231134	582.779	649.939
	"Brown County, SD"	"46013"	2665	264912	1005.994	709.705
	"Brule County, SD"	"46015"	394	37025	1064.146	711.302
	"Buffalo County, SD"	"46017"	138	14159	974.645	1412.677
	"Butte County, SD"	"46019"	741	71713	1033.285	755.082
	"Campbell County, SD"	"46021"	103	9784	1052.739	624.621
	"Charles Mix County, SD"	"46023"	701	64860	1080.789	792.724
	"Clark County, SD"	"46025"	343	25474	1346.471	737.330
	"Clay County, SD"	"46027"	700	97963	714.555	774.292
	"Codington County, SD"	"46029"	1668	194068	859.493	658.295
	"Corson County, SD"	"46031"	313	28875	1083.983	1238.165
	"Custer County, SD"	"46033"	616	58848	1046.765	650.970
	"Davison County, SD"	"46035"	1467	138393	1060.025	695.753
	"Day County, SD"	"46037"	515	39358	1308.501	673.975
	"Deuel County, SD"	"46039"	292	30299	963.728	600.926
	"Dewey County, SD"	"46041"	432	38935	1109.542	1321.646
	"Douglas County, SD"	"46043"	319	20849	1530.049	686.763
	"Edmunds County, SD"	"46045"	315	28128	1119.881	611.538
	"Fall River County, SD"	"46047"	814	48446	1680.221	926.934
	"Faulk County, SD"	"46049"	212	16542	1281.586	635.457
	"Grant County, SD"	"46051"	583	50677	1150.423	696.859
	"Gregory County, SD"	"46053"	461	29583	1558.327	816.854
	"Haakon County, SD"	"46055"	185	13277	1393.387	707.692
	"Hamlin County, SD"	"46057"	478	41824	1142.884	762.443
	"Hand County, SD"	"46059"	319	23645	1349.122	611.352
	"Hanson County, SD"	"46061"	157	23667	663.371	711.639
	"Harding County, SD"	"46063"	59	8897	663.145	554.041
	"Hughes County, SD"	"46065"	983	122069	805.282	655.578
	"Hutchinson County, SD"	"46067"	790	50801	1555.087	680.815
	"Hyde County, SD"	"46069"	139	9787	1420.251	727.387
	"Jackson County, SD"	"46071"	243	22528	1078.658	1009.025
	"Jerauld County, SD"	"46073"	194	14277	1358.829	618.373
	"Jones County, SD"	"46075"	67	6849	978.245	602.230
	"Kingsbury County, SD"	"46077"	499	35678	1398.621	773.526
	"Lake County, SD"	"46079"	789	84492	933.816	637.443
	"Lawrence County, SD"	"46081"	1587	172481	920.101	649.907
	"Lincoln County, SD"	"46083"	1496	348641	429.095	490.925
	"Lyman County, SD"	"46085"	249	26889	926.029	882.202
	"McCook County, SD"	"46087"	535	39311	1360.942	860.748
