"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Lucas County, OH"	"39095"	26729	2718406	983.260	941.176
	"Madison County, OH"	"39097"	2133	244301	873.103	969.723
	"Mahoning County, OH"	"39099"	18504	1515040	1221.354	906.806
	"Marion County, OH"	"39101"	3911	397762	983.251	932.148
	"Medina County, OH"	"39103"	6574	951286	691.065	783.436
	"Meigs County, OH"	"39105"	1583	140031	1130.464	985.302
	"Mercer County, OH"	"39107"	2244	245283	914.862	798.375
	"Miami County, OH"	"39109"	5514	600206	918.685	864.147
	"Monroe County, OH"	"39111"	1077	90397	1191.411	934.702
	"Montgomery County, OH"	"39113"	33079	3316202	997.497	921.637
	"Morgan County, OH"	"39115"	954	90101	1058.812	899.190
	"Morrow County, OH"	"39117"	1598	198841	803.657	865.605
	"Muskingum County, OH"	"39119"	5156	511324	1008.363	895.883
	"Noble County, OH"	"39121"	711	84629	840.138	754.087
	"Ottawa County, OH"	"39123"	2638	247551	1065.639	840.294
	"Paulding County, OH"	"39125"	1042	119948	868.710	836.678
	"Perry County, OH"	"39127"	1939	208397	930.436	976.270
	"Pickaway County, OH"	"39129"	2675	314024	851.846	960.195
	"Pike County, OH"	"39131"	1856	168558	1101.105	1029.574
	"Portage County, OH"	"39133"	6951	930501	747.017	847.737
	"Preble County, OH"	"39135"	2368	255188	927.943	895.521
	"Putnam County, OH"	"39137"	1765	208351	847.128	774.543
	"Richland County, OH"	"39139"	7391	769532	960.454	860.963
	"Ross County, OH"	"39141"	4399	447742	982.485	1018.853
	"Sandusky County, OH"	"39143"	3701	371077	997.367	863.516
	"Scioto County, OH"	"39145"	5726	470623	1216.685	1078.654
	"Seneca County, OH"	"39147"	3345	348676	959.343	879.072
	"Shelby County, OH"	"39149"	2426	291844	831.266	834.765
	"Stark County, OH"	"39151"	23246	2261694	1027.814	861.075
	"Summit County, OH"	"39153"	32483	3267548	994.109	897.095
	"Trumbull County, OH"	"39155"	14506	1329946	1090.721	898.258
	"Tuscarawas County, OH"	"39157"	5532	550617	1004.691	840.048
	"Union County, OH"	"39159"	1769	264721	668.251	859.420
	"Van Wert County, OH"	"39161"	1867	176290	1059.050	858.987
	"Vinton County, OH"	"39163"	732	78786	929.099	984.897
	"Warren County, OH"	"39165"	7014	1067446	657.082	871.954
	"Washington County, OH"	"39167"	4115	376966	1091.610	929.461
	"Wayne County, OH"	"39169"	5740	676319	848.712	840.256
	"Williams County, OH"	"39171"	2203	233250	944.480	813.027
	"Wood County, OH"	"39173"	5523	736957	749.433	812.465
	"Wyandot County, OH"	"39175"	1433	137058	1045.543	859.480
	"Adair County, OK"	"40001"	1401	128331	1091.708	1164.432
	"Alfalfa County, OK"	"40003"	422	35250	1197.163	733.818
	"Atoka County, OK"	"40005"	903	83584	1080.350	979.262
	"Beaver County, OK"	"40007"	352	33886	1038.777	776.692
	"Beckham County, OK"	"40009"	1501	117272	1279.930	1077.793
	"Blaine County, OK"	"40011"	907	71202	1273.841	1002.563
	"Bryan County, OK"	"40013"	2711	223570	1212.596	1038.562
	"Caddo County, OK"	"40015"	2183	177581	1229.298	1097.706
	"Canadian County, OK"	"40017"	4056	557861	727.063	895.868
	"Carter County, OK"	"40019"	3616	274973	1315.038	1100.106
	"Cherokee County, OK"	"40021"	2447	262520	932.119	987.124
	"Choctaw County, OK"	"40023"	1343	91586	1466.381	1138.987
	"Cimarron County, OK"	"40025"	245	17210	1423.591	968.527
	"Cleveland County, OK"	"40027"	8084	1315569	614.487	838.375
	"Coal County, OK"	"40029"	509	35543	1432.068	1092.070
	"Comanche County, OK"	"40031"	5265	684281	769.421	984.036
	"Cotton County, OK"	"40033"	501	38473	1302.212	951.256
	"Craig County, OK"	"40035"	1096	88801	1234.220	1010.221
	"Creek County, OK"	"40037"	4281	406935	1052.011	1022.008
	"Custer County, OK"	"40039"	1693	154328	1097.014	991.700
	"Delaware County, OK"	"40041"	2739	229562	1193.142	981.000
	"Dewey County, OK"	"40043"	499	27886	1789.428	1088.475
	"Ellis County, OK"	"40045"	357	23960	1489.983	840.923
	"Garfield County, OK"	"40047"	4199	344388	1219.264	970.775
	"Garvin County, OK"	"40049"	2259	162426	1390.787	1045.907
	"Grady County, OK"	"40051"	2932	282763	1036.911	1008.620
	"Grant County, OK"	"40053"	432	29669	1456.065	922.740
	"Greer County, OK"	"40055"	502	35980	1395.220	928.986
	"Harmon County, OK"	"40057"	327	18360	1781.046	1082.831
	"Harper County, OK"	"40059"	344	20810	1653.051	1090.205
	"Haskell County, OK"	"40061"	1012	71694	1411.555	1107.837
	"Hughes County, OK"	"40063"	1213	82840	1464.268	1069.948
	"Jackson County, OK"	"40065"	1642	165572	991.714	996.606
	"Jefferson County, OK"	"40067"	663	39533	1677.080	1136.562
	"Johnston County, OK"	"40069"	833	62909	1324.135	1123.321
	"Kay County, OK"	"40071"	3620	284019	1274.563	986.001
	"Kingfisher County, OK"	"40073"	933	84540	1103.620	923.455
	"Kiowa County, OK"	"40075"	982	60101	1633.916	1088.220
	"Latimer County, OK"	"40077"	776	64280	1207.218	1017.832
	"Le Flore County, OK"	"40079"	3384	290377	1165.382	1080.011
	"Lincoln County, OK"	"40081"	2113	195422	1081.250	1018.233
	"Logan County, OK"	"40083"	1885	211876	889.671	908.967
	"Love County, OK"	"40085"	625	53535	1167.461	946.840
	"McClain County, OK"	"40087"	1604	172266	931.118	997.458
	"McCurtain County, OK"	"40089"	2556	202276	1263.620	1178.842
	"McIntosh County, OK"	"40091"	1654	117233	1410.866	959.181
	"Major County, OK"	"40093"	619	44910	1378.312	897.644
	"Marshall County, OK"	"40095"	1080	82859	1303.419	970.059
	"Mayes County, OK"	"40097"	2543	233656	1088.352	1000.904
	"Murray County, OK"	"40099"	1072	76168	1407.415	1056.201
	"Muskogee County, OK"	"40101"	4928	417277	1180.990	1011.366
	"Noble County, OK"	"40103"	731	68730	1063.582	886.938
	"Nowata County, OK"	"40105"	777	63820	1217.487	937.154
	"Okfuskee County, OK"	"40107"	947	71193	1330.187	1079.568
	"Oklahoma County, OK"	"40109"	38229	4032016	948.136	984.530
	"Okmulgee County, OK"	"40111"	2867	237929	1204.981	1046.500
	"Osage County, OK"	"40113"	2326	272967	852.118	804.759
	"Ottawa County, OK"	"40115"	2585	196581	1314.980	1057.270
	"Pawnee County, OK"	"40117"	1162	99944	1162.651	1010.983
	"Payne County, OK"	"40119"	3186	425731	748.360	856.592
	"Pittsburg County, OK"	"40121"	3277	263757	1242.431	971.314
	"Pontotoc County, OK"	"40123"	2561	210350	1217.495	1069.955
	"Pottawatomie County, OK"	"40125"	4362	399749	1091.185	1049.814
	"Pushmataha County, OK"	"40127"	996	69126	1440.847	1057.188
	"Roger Mills County, OK"	"40129"	246	19931	1234.258	861.093
	"Rogers County, OK"	"40131"	3632	455595	797.199	899.196
	"Seminole County, OK"	"40133"	1989	148416	1340.152	1088.646
	"Sequoyah County, OK"	"40135"	2547	238801	1066.578	1053.839
	"Stephens County, OK"	"40137"	3493	257853	1354.648	1025.152
	"Texas County, OK"	"40139"	856	118356	723.242	854.531
	"Tillman County, OK"	"40141"	782	53265	1468.131	1005.363
	"Tulsa County, OK"	"40143"	31644	3401389	930.326	974.476
	"Wagoner County, OK"	"40145"	2489	365661	680.685	819.891
	"Washington County, OK"	"40147"	3431	293811	1167.758	872.644
	"Washita County, OK"	"40149"	835	67747	1232.527	840.676
	"Woods County, OK"	"40151"	753	52951	1422.069	901.837
	"Woodward County, OK"	"40153"	1101	111984	983.176	879.630
	"Baker County, OR"	"41001"	1256	98405	1276.358	862.613
	"Benton County, OR"	"41003"	2851	478261	596.118	655.626
	"Clackamas County, OR"	"41005"	16221	2097884	773.208	781.736
	"Clatsop County, OR"	"41007"	2301	214464	1072.907	873.850
	"Columbia County, OR"	"41009"	2353	271643	866.210	903.455
	"Coos County, OR"	"41011"	5151	376931	1366.563	946.923
	"Crook County, OR"	"41013"	1161	120339	964.775	824.636
	"Curry County, OR"	"41015"	2018	131162	1538.555	857.923
	"Deschutes County, OR"	"41017"	5885	764557	769.727	745.601
	"Douglas County, OR"	"41019"	7203	614516	1172.142	872.442
	"Gilliam County, OR"	"41021"	144	11239	1281.253	860.011
	"Grant County, OR"	"41023"	549	45147	1216.028	870.120
	"Harney County, OR"	"41025"	433	44400	975.225	829.183
	"Hood River County, OR"	"41027"	1076	123901	868.435	807.586
	"Jackson County, OR"	"41029"	11558	1128532	1024.162	806.455
	"Jefferson County, OR"	"41031"	1042	119776	869.957	908.063
	"Josephine County, OR"	"41033"	6101	469058	1300.692	871.631
	"Klamath County, OR"	"41035"	4160	387040	1074.824	937.641
	"Lake County, OR"	"41037"	517	45194	1143.957	854.240
	"Lane County, OR"	"41039"	17553	1974323	889.064	803.604
	"Lincoln County, OR"	"41041"	3273	267248	1224.705	873.244
	"Linn County, OR"	"41043"	6149	632140	972.728	837.881
	"Malheur County, OR"	"41045"	1665	188460	883.477	781.979
	"Marion County, OR"	"41047"	14857	1757420	845.387	821.681
	"Morrow County, OR"	"41049"	464	67105	691.454	840.408
	"Multnomah County, OR"	"41051"	34191	4033565	847.662	882.301
	"Polk County, OR"	"41053"	3253	390174	833.731	685.878
	"Sherman County, OR"	"41055"	103	10663	965.957	709.811
	"Tillamook County, OR"	"41057"	1716	147336	1164.685	828.621
	"Umatilla County, OR"	"41059"	3616	433428	834.279	832.338
	"Union County, OR"	"41061"	1464	147150	994.903	794.907
	"Wallowa County, OR"	"41063"	453	42164	1074.376	717.094
	"Wasco County, OR"	"41065"	1684	142929	1178.207	877.967
	"Washington County, OR"	"41067"	16351	2819829	579.858	721.345
	"Wheeler County, OR"	"41069"	110	8987	1223.990	703.557
	"Yamhill County, OR"	"41071"	4263	527431	808.257	801.759
	"Adams County, PA"	"42001"	5258	569226	923.710	829.735
	"Allegheny County, PA"	"42003"	90320	7560397	1194.646	882.857
	"Armstrong County, PA"	"42005"	5179	429746	1205.130	892.169
	"Beaver County, PA"	"42007"	12765	1067818	1195.428	875.366
	"Bedford County, PA"	"42009"	2989	298836	1000.214	807.836
	"Berks County, PA"	"42011"	21602	2305090	937.143	804.253
	"Blair County, PA"	"42013"	9706	766523	1266.237	943.202
	"Bradford County, PA"	"42015"	3947	375237	1051.869	851.777
	"Bucks County, PA"	"42017"	30654	3647914	840.316	819.397
	"Butler County, PA"	"42019"	10550	1063573	991.939	841.401
	"Cambria County, PA"	"42021"	11530	897028	1285.356	870.056
	"Cameron County, PA"	"42023"	442	34292	1288.930	832.548
	"Carbon County, PA"	"42025"	4582	362024	1265.662	932.251
	"Centre County, PA"	"42027"	5291	846906	624.745	751.994
	"Chester County, PA"	"42029"	19924	2710886	734.963	755.791
	"Clarion County, PA"	"42031"	2616	246792	1060.002	909.367
	"Clearfield County, PA"	"42033"	5494	495572	1108.618	848.474
	"Clinton County, PA"	"42035"	2504	228654	1095.104	887.672
	"Columbia County, PA"	"42037"	3996	388923	1027.453	833.658
	"Crawford County, PA"	"42039"	5695	539482	1055.642	862.756
	"Cumberland County, PA"	"42041"	12159	1310016	928.157	779.415
	"Dauphin County, PA"	"42043"	14719	1528089	963.229	868.455
	"Delaware County, PA"	"42045"	34249	3310606	1034.524	858.865
	"Elk County, PA"	"42047"	2242	205667	1090.112	814.609
	"Erie County, PA"	"42049"	16328	1677097	973.587	848.660
	"Fayette County, PA"	"42051"	10859	869217	1249.285	911.686
	"Forest County, PA"	"42053"	443	34919	1268.650	945.956
	"Franklin County, PA"	"42055"	7792	800167	973.797	786.681
	"Fulton County, PA"	"42057"	800	86140	928.721	844.132
	"Greene County, PA"	"42059"	2673	240087	1113.346	930.845
	"Huntingdon County, PA"	"42061"	2601	274243	948.429	840.234
	"Indiana County, PA"	"42063"	5336	535150	997.104	844.408
	"Jefferson County, PA"	"42065"	3302	273391	1207.794	868.991
	"Juniata County, PA"	"42067"	1312	140029	936.949	788.635
	"Lackawanna County, PA"	"42069"	17199	1273902	1350.104	909.200
	"Lancaster County, PA"	"42071"	25987	2896077	897.317	775.809
	"Lawrence County, PA"	"42073"	7125	562353	1266.998	877.693
	"Lebanon County, PA"	"42075"	7832	736974	1062.724	811.259
	"Lehigh County, PA"	"42077"	18946	1923218	985.120	794.107
	"Luzerne County, PA"	"42079"	26268	1898892	1383.333	931.471
	"Lycoming County, PA"	"42081"	7496	710867	1054.487	845.322
	"Mc Kean County, PA"	"42083"	3220	270367	1190.974	913.372
	"Mercer County, PA"	"42085"	8614	716768	1201.784	870.933
	"Mifflin County, PA"	"42087"	3177	278689	1139.980	863.988
	"Monroe County, PA"	"42089"	7113	905548	785.491	858.707
	"Montgomery County, PA"	"42091"	42675	4604105	926.890	764.096
	"Montour County, PA"	"42093"	1385	109363	1266.425	888.379
	"Northampton County, PA"	"42095"	15595	1652518	943.711	758.889
	"Northumberland County, PA"	"42097"	7193	563901	1275.579	884.265
	"Perry County, PA"	"42099"	2305	264722	870.725	910.424
	"Philadelphia County, PA"	"42101"	100853	8999043	1120.708	1060.483
	"Pike County, PA"	"42103"	2300	300089	766.439	748.876
	"Potter County, PA"	"42105"	1240	108648	1141.300	892.236
	"Schuylkill County, PA"	"42107"	12559	890065	1411.021	955.548
	"Snyder County, PA"	"42109"	1970	228891	860.672	785.852
	"Somerset County, PA"	"42111"	5606	477338	1174.430	842.477
	"Sullivan County, PA"	"42113"	617	39414	1565.434	964.392
	"Susquehanna County, PA"	"42115"	2743	255965	1071.631	882.456
	"Tioga County, PA"	"42117"	2468	249486	989.234	802.095
	"Union County, PA"	"42119"	2162	255693	845.545	740.215
	"Venango County, PA"	"42121"	3991	340247	1172.971	938.677
	"Warren County, PA"	"42123"	2908	258390	1125.431	869.315
	"Washington County, PA"	"42125"	14746	1222488	1206.229	888.747
	"Wayne County, PA"	"42127"	3558	292816	1215.098	947.015
	"Westmoreland County, PA"	"42129"	26232	2208434	1187.810	851.004
	"Wyoming County, PA"	"42131"	1586	168639	940.470	860.855
	"York County, PA"	"42133"	20178	2362778	853.995	794.788
	"Bristol County, RI"	"44001"	3138	308978	1015.606	753.736
	"Kent County, RI"	"44003"	10396	1016079	1023.149	846.147
	"Newport County, RI"	"44005"	4628	512257	903.453	740.107
	"Providence County, RI"	"44007"	36138	3790356	953.420	820.441
	"Washington County, RI"	"44009"	5809	757623	766.740	715.372
	"Abbeville County, SC"	"45001"	1473	157344	936.165	819.640
	"Aiken County, SC"	"45003"	8444	877145	962.669	961.484
	"Allendale County, SC"	"45005"	719	66509	1081.057	1048.518
	"Anderson County, SC"	"45007"	10742	1025776	1047.207	998.662
	"Bamberg County, SC"	"45009"	1053	98810	1065.682	989.796
	"Barnwell County, SC"	"45011"	1453	139217	1043.694	1075.939
	"Beaufort County, SC"	"45013"	6102	784604	777.717	705.162
	"Berkeley County, SC"	"45015"	5763	887850	649.096	931.447
	"Calhoun County, SC"	"45017"	980	91511	1070.910	1008.158
	"Charleston County, SC"	"45019"	16627	1921329	865.391	920.653
	"Cherokee County, SC"	"45021"	3438	319815	1074.996	1091.596
	"Chester County, SC"	"45023"	2088	203141	1027.857	1018.423
	"Chesterfield County, SC"	"45025"	2587	263162	983.045	1031.753
	"Clarendon County, SC"	"45027"	2025	199257	1016.275	980.617
	"Colleton County, SC"	"45029"	2381	231009	1030.696	1007.697
	"Darlington County, SC"	"45031"	4355	408226	1066.811	1083.679
	"Dillon County, SC"	"45033"	2010	186290	1078.963	1141.466
	"Dorchester County, SC"	"45035"	4401	620854	708.862	921.916
	"Edgefield County, SC"	"45037"	1286	151666	847.916	912.563
	"Fairfield County, SC"	"45039"	1707	143267	1191.482	1161.901
	"Florence County, SC"	"45041"	7918	768989	1029.664	1063.154
	"Georgetown County, SC"	"45043"	3386	347369	974.756	848.868
	"Greenville County, SC"	"45045"	20008	2354762	849.682	889.543
	"Greenwood County, SC"	"45047"	4094	401984	1018.448	947.542
	"Hampton County, SC"	"45049"	1257	127282	987.571	1027.682
	"Horry County, SC"	"45051"	12016	1265895	949.210	921.038
	"Jasper County, SC"	"45053"	1013	127341	795.502	892.457
	"Kershaw County, SC"	"45055"	3048	326370	933.909	936.602
	"Lancaster County, SC"	"45057"	3498	382047	915.594	921.240
	"Laurens County, SC"	"45059"	4381	411696	1064.135	1008.760
	"Lee County, SC"	"45061"	1298	120287	1079.086	1093.853
	"Lexington County, SC"	"45063"	10620	1351769	785.637	902.597
	"McCormick County, SC"	"45065"	701	60361	1161.346	946.557
	"Marion County, SC"	"45067"	2256	208972	1079.570	1083.433
	"Marlboro County, SC"	"45069"	1999	170777	1170.532	1191.656
	"Newberry County, SC"	"45071"	2421	217342	1113.913	956.207
	"Oconee County, SC"	"45073"	4027	410675	980.581	880.344
	"Orangeburg County, SC"	"45075"	5704	550470	1036.205	1003.045
	"Pickens County, SC"	"45077"	5464	674765	809.763	868.614
	"Richland County, SC"	"45079"	15410	2010434	766.501	943.963
	"Saluda County, SC"	"45081"	1225	114683	1068.162	955.067
	"Spartanburg County, SC"	"45083"	15611	1555259	1003.756	1015.086
	"Sumter County, SC"	"45085"	5635	631948	891.687	977.260
	"Union County, SC"	"45087"	2193	177432	1235.966	1038.582
	"Williamsburg County, SC"	"45089"	2347	216647	1083.329	1088.478
	"York County, SC"	"45091"	8227	1053832	780.675	926.160
	"Aurora County, SD"	"46003"	237	17384	1363.323	753.579
	"Beadle County, SD"	"46005"	1200	99920	1200.961	784.315
	"Bennett County, SD"	"46007"	178	21190	840.019	909.545
	"Bon Homme County, SD"	"46009"	492	42593	1155.119	666.634
	"Brookings County, SD"	"46011"	1083	173747	623.320	669.953
	"Brown County, SD"	"46013"	2102	211943	991.776	740.335
	"Brule County, SD"	"46015"	323	30708	1051.843	748.617
	"Buffalo County, SD"	"46017"	112	11927	939.046	1518.258
	"Butte County, SD"	"46019"	570	55165	1033.264	890.849
	"Campbell County, SD"	"46021"	91	10215	890.847	519.659
	"Charles Mix County, SD"	"46023"	622	54985	1131.218	805.898
	"Clark County, SD"	"46025"	289	23972	1205.573	673.323
	"Clay County, SD"	"46027"	572	81171	704.685	795.486
	"Codington County, SD"	"46029"	1346	156832	858.243	731.377
	"Corson County, SD"	"46031"	235	25256	930.472	1106.312
	"Custer County, SD"	"46033"	443	45335	977.170	756.316
	"Davison County, SD"	"46035"	1140	113608	1003.450	728.571
	"Day County, SD"	"46037"	556	36077	1541.148	870.975
	"Deuel County, SD"	"46039"	302	26589	1135.808	717.806
	"Dewey County, SD"	"46041"	334	34932	956.143	1264.918
	"Douglas County, SD"	"46043"	262	20045	1307.059	677.998
	"Edmunds County, SD"	"46045"	335	25331	1322.490	726.001
	"Fall River County, SD"	"46047"	685	43601	1571.065	961.718
	"Faulk County, SD"	"46049"	168	15045	1116.650	633.487
	"Grant County, SD"	"46051"	579	45957	1259.873	812.053
	"Gregory County, SD"	"46053"	435	27277	1594.750	773.204
	"Haakon County, SD"	"46055"	166	12726	1304.416	766.653
	"Hamlin County, SD"	"46057"	417	33399	1248.540	768.581
	"Hand County, SD"	"46059"	276	21338	1293.467	691.237
	"Hanson County, SD"	"46061"	123	20038	613.834	557.203
	"Harding County, SD"	"46063"	53	7874	673.101	622.969
	"Hughes County, SD"	"46065"	880	99080	888.171	770.873
	"Hutchinson County, SD"	"46067"	760	46826	1623.030	729.800
	"Hyde County, SD"	"46069"	140	9634	1453.187	805.623
	"Jackson County, SD"	"46071"	156	17500	891.429	918.130
	"Jerauld County, SD"	"46073"	182	13079	1391.544	652.175
	"Jones County, SD"	"46075"	53	6617	800.967	556.276
	"Kingsbury County, SD"	"46077"	562	33038	1701.071	872.294
	"Lake County, SD"	"46079"	629	65344	962.598	705.405
	"Lawrence County, SD"	"46081"	1160	132937	872.594	715.625
	"Lincoln County, SD"	"46083"	1101	175146	628.618	708.319
	"Lyman County, SD"	"46085"	197	23080	853.553	831.087
	"McCook County, SD"	"46087"	410	34832	1177.079	702.892
	"McPherson County, SD"	"46089"	244	16518	1477.176	674.098
	"Marshall County, SD"	"46091"	333	27124	1227.695	699.179
	"Meade County, SD"	"46093"	1143	147996	772.318	880.344
	"Mellette County, SD"	"46095"	141	12306	1145.783	1204.036
	"Miner County, SD"	"46097"	224	16015	1398.689	699.123
	"Minnehaha County, SD"	"46099"	6595	918284	718.187	767.701
	"Moody County, SD"	"46101"	362	39219	923.022	711.763
	"Pennington County, SD"	"46103"	4104	545971	751.688	772.234
	"Perkins County, SD"	"46105"	246	19046	1291.610	690.197
	"Potter County, SD"	"46107"	252	15354	1641.266	801.004
	"Roberts County, SD"	"46109"	717	59852	1197.955	898.321
	"Sanborn County, SD"	"46111"	179	15331	1167.569	848.448
	"Shannon County, SD"	"46113"	733	77066	951.133	1774.885
	"Spink County, SD"	"46115"	482	42366	1137.705	742.112
	"Stanley County, SD"	"46117"	104	16671	623.838	674.979
	"Sully County, SD"	"46119"	65	8829	736.210	580.520
